restaurant,url,inspection_date,violation_desc,score,grade,lat,long,mean_rating_before,mean_rating_after
AVE D PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d537461-Reviews-Patsy_s_Pizzeria_2nd_Ave-New_York_City_New_York.html,2018-10-26,Live roaches present in facility's food and/or non-food areas.,25,,40.756482854135,-73.966532447413,3.763888888888889,5.0
PIAZZA PIZZA & GRILL,https://www.tripadvisor.com/Restaurant_Review-g60763-d3739111-Reviews-Piazza_Pizza_Grill-New_York_City_New_York.html,2018-10-29,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",31,,40.791458777073004,-73.93872843144901,5.0,5.0
"TACO BELL, PIZZA HUT EXPRESS",https://www.tripadvisor.com/Restaurant_Review-g60763-d5240561-Reviews-Taco_Bell-New_York_City_New_York.html,2018-04-13,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,12,A,40.765667782599,-73.983624910245,3.5555555555555554,3.5
STAGHORN STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d827870-Reviews-Staghorn_Steakhouse-New_York_City_New_York.html,2019-04-15,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,12,A,40.750390900381,-73.971794120864,3.7142857142857144,5.0
SPUNTO,https://www.tripadvisor.com/Restaurant_Review-g60763-d1910514-Reviews-SPUNTO_THIN_CRUST_PIZZA-New_York_City_New_York.html,2019-04-15,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",12,A,40.750654836632,-73.991944239076,4.46067415730337,4.6
GIOVANNI'S ITALIAN PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19276220-Reviews-Giovanni_s_Italian_Restaurant-New_York_City_New_York.html,2018-04-17,Evidence of mice or live mice present in facility's food and/or non-food areas.,20,,40.731078174866,-73.982763879463,,
PIZZA MERCATO,https://www.tripadvisor.com/Restaurant_Review-g60763-d459283-Reviews-Pizza_Mercato-New_York_City_New_York.html,2018-04-17,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,9,A,40.777344809818004,-73.949042695049,4.0588235294117645,4.666666666666667
FLACO'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4730456-Reviews-Flaco_s_Pizza-New_York_City_New_York.html,2019-04-17,Evidence of mice or live mice present in facility's food and/or non-food areas.,13,A,40.759480578937,-73.968104761178,,
JR'S PIZZA & BREW CORP,https://www.tripadvisor.com/Restaurant_Review-g60763-d21047318-Reviews-Jr_s_Pizza_Brew-New_York_City_New_York.html,2018-04-18,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",2,A,40.707435788554,-74.007606873705,,
BARDOLINO PIZZA II,https://www.tripadvisor.com/Restaurant_Review-g60763-d19273824-Reviews-Bardolino_Pizza_2-New_York_City_New_York.html,2019-04-18,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,13,A,0.0,0.0,,
BELLA NAPOLI,https://www.tripadvisor.com/Restaurant_Review-g60763-d479020-Reviews-Eleven_Madison_Park-New_York_City_New_York.html,2018-04-19,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,36,,40.742000851027,-73.997181573069,4.4575260804769,4.258974358974359
SHESHE PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d5007563-Reviews-Sheshe_Pizzeria-New_York_City_New_York.html,2018-04-19,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",2,A,40.709988206323,-74.010388164254,4.6,5.0
THE CAPITAL GRILLE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1018334-Reviews-The_Capital_Grille-New_York_City_New_York.html,2019-04-22,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",25,,40.733656184931995,-73.98808182603099,4.507523939808482,4.564102564102564
TWO BOOTS,https://www.tripadvisor.com/Restaurant_Review-g60763-d477305-Reviews-Two_Boots-New_York_City_New_York.html,2019-04-23,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,9,A,40.728086685371,-73.984929447145,3.72,2.3333333333333335
NICK & STEF'S STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d478279-Reviews-Nick_Stef_s_Steakhouse-New_York_City_New_York.html,2017-04-24,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",8,A,40.734334591831995,-73.993772031951,3.5,3.8472222222222223
FRESH PIZZA 99 CENTS,https://www.tripadvisor.com/Restaurant_Review-g60763-d1036547-Reviews-99_Cent_Fresh_Pizza-New_York_City_New_York.html,2018-02-07,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,40.750638602074,-74.003345738593,,
PAPA JOHN'S PIZZA SW HARLEM,https://www.tripadvisor.com/Restaurant_Review-g60763-d14029780-Reviews-Papa_John_s_Pizza-New_York_City_New_York.html,2020-02-20,Food contact surface not properly maintained.,12,A,40.753489733029,-73.987110953723,2.5,
SAN MATTEO PIZZA ESPRESSO BAR,https://www.tripadvisor.com/Search?q=SAN%20MATTEO%20PIZZA%20ESPRESSO%20BAR&searchSessionId=EF0149E607766AEEEF608CB3680384631614555528422ssid&searchNearby=false&geo=60763&sid=53BC2B5D109F420EADD7BFB76507E6711614555545213&blockRedirect=true,2020-02-20,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,12,,40.75956948172,-73.988098829642,4.416666666666667,4.666666666666667
WHOLESOME GARDEN PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d12236950-Reviews-Wholesome_Garden_Pizza-New_York_City_New_York.html,2019-02-21,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.791952974853004,-73.944401578848,4.0,
BODEGA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d17990667-Reviews-Bodega_Pizza-New_York_City_New_York.html,2019-02-21,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,13,,40.78551032674,-73.972895018486,,3.5
PIZZA PLUS,https://www.tripadvisor.com/Restaurant_Review-g60763-d10430437-Reviews-Pizza_Plus-New_York_City_New_York.html,2020-02-21,Food contact surface not properly maintained.,12,A,40.745702518579,-73.984467111171,,
PN WOOD FIRED PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d10299551-Reviews-PN_Wood_Fired_Pizza-New_York_City_New_York.html,2018-02-22,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5,A,40.744304022732,-73.97622478717301,4.5,3.7916666666666665
EMMY SQUARED,https://www.tripadvisor.com/Restaurant_Review-g60763-d14785146-Reviews-Emmy_Squared_East_Village-New_York_City_New_York.html,2019-02-22,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,23,,40.798778499003,-73.963206275263,3.0,4.0
PAPA JOHNS PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4730529-Reviews-Papa_John_s_Pizza-New_York_City_New_York.html,2019-02-22,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",12,A,40.824908004178,-73.94782459640601,4.0,
PAPA JOHN'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d14060754-Reviews-Papa_John_s_Pizza-New_York_City_New_York.html,2019-02-22,Evidence of mice or live mice present in facility's food and/or non-food areas.,9,A,40.798266830651,-73.940773645696,4.0,
BENJAMIN STEAKHOUSE PRIME,https://www.tripadvisor.com/Restaurant_Review-g60763-d11798975-Reviews-Benjamin_Steakhouse_Prime-New_York_City_New_York.html,2019-02-22,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.866074127087,-73.920166127839,4.5,4.5576923076923075
CORNER SLICE (Located inside Gotham West market on 45 St. & 11TH Ave),https://www.tripadvisor.com/Restaurant_Review-g60763-d12565528-Reviews-Corner_Slice-New_York_City_New_York.html,2017-02-24,Food contact surface improperly constructed or located. Unacceptable material used.,63,,40.762470846186,-73.98970108469,,4.6
CLAUDIO'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d12934745-Reviews-Claudio_Pizzeria-New_York_City_New_York.html,2020-02-24,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,47,,40.759004103738,-73.988514042648,4.7,
THE BEST PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d477607-Reviews-Pizza_33-New_York_City_New_York.html,2018-02-26,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",10,A,40.76012947906,-73.988759309291,,
LARUSTICA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19274140-Reviews-LaRustica_Pizza_Pasta-New_York_City_New_York.html,2020-02-26,Evidence of mice or live mice present in facility's food and/or non-food areas.,20,,40.811587862688,-73.954511033458,,
VINNIE'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15175288-Reviews-Vinnie_s_Pizzeria-New_York_City_New_York.html,2020-02-26,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,19,,40.764626562701004,-73.977914191497,,
LOWER EAST SIDE PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19298179-Reviews-Lower_East_Side_Pizza-New_York_City_New_York.html,2018-02-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",2,A,40.719799971876995,-73.983048195125,,5.0
LITTLE GIO'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15169318-Reviews-Little_Gio_s_Pizza-New_York_City_New_York.html,2018-02-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11,A,40.706107019162005,-74.011260400443,,
TWO BOOTS WEST VILLAGE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1022525-Reviews-Two_Boots_WV-New_York_City_New_York.html,2020-02-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",2,A,40.740417084328996,-74.004095823603,4.222222222222222,5.0
PIZZA NOVA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4718796-Reviews-Pizza_Nova-New_York_City_New_York.html,2018-02-28,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,7,A,40.750638602074,-74.003345738593,4.0,
CATCH STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d19079215-Reviews-Catch_Steak-New_York_City_New_York.html,2020-02-28,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,40.744276001531,-73.991811485346,3.8666666666666667,3.4
VINNY VINCENZ,https://www.tripadvisor.com/Restaurant_Review-g60763-d4247992-Reviews-Vinny_Vincenz_Pizza-New_York_City_New_York.html,2018-03-14,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",2,P,40.727746426494,-73.985647509709,4.0,
TAPPO,https://www.tripadvisor.com/Search?q=TAPPO&searchSessionId=3913D39E7A4AF7ED52228543BF3DAACB1614610631029ssid&geo=60763&sid=4E283C5622584644802EA231D184C1B41614611156528&blockRedirect=true&ssrc=a,2018-03-15,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,10,,40.754322110364,-73.99857789193001,4.25748502994012,4.464285714285714
LIONS & TIGERS & SQUARES DETROIT PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d14124878-Reviews-Lions_Tigers_Squares_Detroit_Pizza-New_York_City_New_York.html,2018-08-20,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,51,,40.727374956791,-73.97954294495901,4.666666666666667,4.25
DENINO'S PIZZERIA & TAVERN,https://www.tripadvisor.com/Restaurant_Review-g60763-d10736997-Reviews-Denino_s_Greenwich_Village-New_York_City_New_York.html,2019-08-21,Evidence of mice or live mice present in facility's food and/or non-food areas.,47,,40.730033566227,-73.994172933544,4.527272727272727,5.0
PIZZA BY LUCILLE'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d17600967-Reviews-Pizza_by_Lucille_s-New_York_City_New_York.html,2019-08-21,Hot food item not held at or above 140Âº F.,10,A,40.813932404155004,-73.955867783875,,
JOEY PEPPERONI'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4473898-Reviews-Joey_Pepperoni_Pizza-New_York_City_New_York.html,2019-08-22,Hot food item not held at or above 140Âº F.,12,A,40.722847044019,-73.98585420781001,4.157894736842105,4.0
PASTAFINA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d425446-Reviews-Pastafina_Restaurant-New_York_City_New_York.html,2017-08-24,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,12,A,40.742939228294,-73.99083366756099,4.666666666666667,3.0
DONA BELLA  PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3782305-Reviews-Little_Italy_Pizza-New_York_City_New_York.html,2016-08-25,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",7,A,40.730033566227,-73.994172933544,4.466666666666667,4.0
FILAGA,https://www.tripadvisor.com/Restaurant_Review-g60763-d10396910-Reviews-Filaga_Pizzeria_Siciliana-New_York_City_New_York.html,2019-08-26,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,12,A,40.799438779376004,-73.968378102965,4.415384615384616,4.785714285714286
NOLITA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d17735265-Reviews-Nolita_Pizza-New_York_City_New_York.html,2019-08-26,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",12,,40.744913764321,-73.978263597117,5.0,4.818181818181818
BEN'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d423350-Reviews-Ben_s_Pizzeria-New_York_City_New_York.html,2019-08-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8,A,40.765517648901,-73.991162670008,4.377358490566038,3.5
IGGY'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3367188-Reviews-Iggy_s_Pizzera-New_York_City_New_York.html,2018-11-26,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,12,,40.750390900381,-73.971794120864,4.375,4.0
LA MARGARITA PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4826592-Reviews-La_Margarita_Pizza-New_York_City_New_York.html,2019-11-26,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",28,C,40.828150151162,-73.949180694828,4.5,1.0
DA VINCI PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8319243-Reviews-Fiore_s_Pizza-New_York_City_New_York.html,2017-11-30,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",20,,40.776072959096,-73.95306587534999,,
CODINO,https://www.tripadvisor.com/Restaurant_Review-g60763-d8319243-Reviews-Fiore_s_Pizza-New_York_City_New_York.html,2018-11-30,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,,40.75868844414,-73.962654571741,4.5,3.875
NEW YORKERS PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8319243-Reviews-Fiore_s_Pizza-New_York_City_New_York.html,2016-12-13,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",6,,0.0,0.0,,
99Â¢ FRESH PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8319243-Reviews-Fiore_s_Pizza-New_York_City_New_York.html,2016-12-15,Evidence of rats or live rats present in facility's food and/or non-food areas.,34,,40.766812226924,-73.982808747226,,
RIZZO FINE PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d5090175-Reviews-Rizzo_s_Fine_Pizza-New_York_City_New_York.html,2018-04-10,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,18,,40.722927389298,-73.994638951146,4.36,4.166666666666667
BIG ALS CHICAGO PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d479344-Reviews-Big_Al_s_Chicago_Style_Pizza-New_York_City_New_York.html,2018-05-10,Live roaches present in facility's food and/or non-food areas.,9,A,40.708410423197996,-74.001590649852,4.458333333333333,4.454545454545454
OUTBACK STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d3346707-Reviews-Outback_Steakhouse-New_York_City_New_York.html,2018-07-12,Food Protection Certificate not held by supervisor of food operations.,25,,40.756569980432,-73.9641934255,3.5384615384615383,3.803030303030303
QUICK & PAY PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d21402789-Reviews-Pick_Pay_Pizza-New_York_City_New_York.html,2019-05-01,Evidence of mice or live mice present in facility's food and/or non-food areas.,11,A,40.787875653166,-73.953693100962,,4.0
VILLA,https://www.tripadvisor.com/Restaurant_Review-g60763-d9609310-Reviews-Villa_Fresh_Italian_Kitchen-New_York_City_New_York.html,2019-05-01,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,12,A,40.719454388342,-73.984888116429,2.9661016949152543,3.2222222222222223
BLT STEAK,https://www.tripadvisor.com/Restaurant_Review-g60763-d425709-Reviews-BLT_Steak-New_York_City_New_York.html,2017-08-02,Live roaches present in facility's food and/or non-food areas.,10,A,40.743735417280995,-74.006026755433,4.301242236024844,4.544117647058823
FRANCESCO PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d888725-Reviews-Francesco-New_York_City_New_York.html,2017-02-03,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",7,A,40.756931865009996,-73.98907027256601,4.214285714285714,3.736842105263158
ROCCOS,https://www.tripadvisor.com/Restaurant_Review-g60763-d549319-Reviews-Rocco_s_Pizza_Joint-New_York_City_New_York.html,2017-11-03,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",10,,40.755662232955,-73.97818427702599,3.25,
99 CENT FRESH PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4368824-Reviews-99_Cent_Fresh_Pizza-New_York_City_New_York.html,2017-04-04,Proper sanitization not provided for utensil ware washing operation.,5,A,40.759094434954,-73.986276031,4.4,4.4
STONE BRIDGE PIZZA & SALAD,https://www.tripadvisor.com/Restaurant_Review-g60763-d12705923-Reviews-Stone_Bridge_Pizza_Salad-New_York_City_New_York.html,2017-10-04,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13,A,40.769269449645,-73.95491190333101,4.0,4.5
SERGIMMO,https://www.tripadvisor.com/Restaurant_Review-g60763-d2327635-Reviews-Sergimmo_Salumeria-New_York_City_New_York.html,2018-11-21,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,36,,40.73547656867,-73.998195806722,4.486111111111111,4.875
B SQUARED NYC,https://www.tripadvisor.com/Search?geo=60763&q=b+square&topIds=10059835&queryParsed=true&searchSessionId=B132015E6C27FE6051FAA7454530775E1614536010202ssid&searchNearby=false&sid=F14D6863293F4136A62751F00891B8241614536088045&blockRedirect=true,2020-01-29,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,37,,40.761458093605,-73.990430421402,4.413043478260869,3.6666666666666665
TIELLA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423993-Reviews-Tiella-New_York_City_New_York.html,2019-06-06,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",10,A,40.760697122155,-73.96119148897101,4.42,4.0
MEZZALUNA,https://www.tripadvisor.com/Restaurant_Review-g60763-d423946-Reviews-Mezzaluna-New_York_City_New_York.html,2017-07-26,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",10,A,40.771283054919,-73.959466777028,,4.0
FELIDIA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d425717-Reviews-Felidia-New_York_City_New_York.html,2017-12-04,Hot food item not held at or above 140Âº F.,24,,40.760479059273,-73.965974530748,,4.049180327868853
PICCOLA STRADA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d4276831-Reviews-Piccola_Strada-New_York_City_New_York.html,2019-08-13,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,5,A,40.726506268835,-73.990168475286,3.909090909090909,4.666666666666667
FRANK,https://www.tripadvisor.com/Restaurant_Review-g60763-d480966-Reviews-Frank-New_York_City_New_York.html,2018-01-16,Food contact surface not properly maintained.,9,A,40.72686297359,-73.988909258942,4.5,4.133333333333334
SALUMERIA BEILLESE/ BIRICCHINO REST,https://www.tripadvisor.com/Restaurant_Review-g60763-d459251-Reviews-Biricchino-New_York_City_New_York.html,2017-01-24,Evidence of mice or live mice present in facility's food and/or non-food areas.,48,,40.748947801473996,-73.995806203675,4.3,4.2
LA VILLETTA,https://www.tripadvisor.com/Restaurant_Review-g60763-d7983594-Reviews-La_Villetta-New_York_City_New_York.html,2019-11-26,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",30,,40.754980991097,-73.964927000774,4.5227272727272725,3.5714285714285716
IL BUCO RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423401-Reviews-Il_Buco-New_York_City_New_York.html,2020-02-06,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,26,B,40.726020645904,-73.992885275269,4.146907216494846,3.0
CASA NONNA,https://www.tripadvisor.com/Restaurant_Review-g60763-d2413232-Reviews-Casa_Nonna-New_York_City_New_York.html,2017-08-09,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",24,,40.754958642748,-73.992264957281,4.201680672268908,4.161490683229814
CAFFE GRAZIE,https://www.tripadvisor.com/Restaurant_Review-g60763-d502789-Reviews-Grazie-New_York_City_New_York.html,2019-05-02,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,9,A,40.779698721939,-73.960176571395,4.301960784313725,4.394736842105263
NITTIS,https://www.tripadvisor.com/Restaurant_Review-g60763-d15398423-Reviews-NITTIS-New_York_City_New_York.html,2019-06-18,Proper sanitization not provided for utensil ware washing operation.,13,A,40.756616579302,-73.993961246011,4.7,4.517241379310345
DA TOMMASSO,https://www.tripadvisor.com/Restaurant_Review-g60763-d424500-Reviews-Da_Tommaso-New_York_City_New_York.html,2017-07-17,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.76455078286,-73.984462698478,,3.3
Bellini,https://www.tripadvisor.com/Restaurant_Review-g60763-d2018701-Reviews-Bellini-New_York_City_New_York.html,2018-08-03,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13,A,40.707864213514,-74.001623098743,3.84375,3.6666666666666665
SAN MATTEO PIZZERIA E CUCINA,https://www.tripadvisor.com/Restaurant_Review-g60763-d9598675-Reviews-San_Matteo_Pizzeria_e_Cucina-New_York_City_New_York.html,2017-10-19,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",13,A,40.774558301155,-73.95417176394301,4.5,4.071428571428571
SAN CARLO OSTERIA PIEMONTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d10032108-Reviews-San_Carlo_Osteria_Piemonte-New_York_City_New_York.html,2019-02-04,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8,A,40.725200157592,-74.002337872536,4.5,4.6020408163265305
GEMMA,https://www.tripadvisor.com/Restaurant_Review-g60763-d816875-Reviews-Gemma-New_York_City_New_York.html,2018-02-26,Live roaches present in facility's food and/or non-food areas.,18,,40.726204442054,-73.99138076853501,4.066889632107023,4.1568627450980395
PASTA LOVERS TRATTORIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19839743-Reviews-Pasta_Lovers_Trattoria-New_York_City_New_York.html,2019-01-08,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13,A,40.759791039418,-73.982171647892,,
CASA BELLA,https://www.tripadvisor.com/Restaurant_Review-g60763-d527591-Reviews-Casa_Bella-New_York_City_New_York.html,2020-01-02,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",9,A,40.717995150669,-73.998037554562,3.709342560553633,3.0
COTENNA,https://www.tripadvisor.com/Restaurant_Review-g60763-d7221913-Reviews-Cotenna-New_York_City_New_York.html,2018-10-01,Hot food item not held at or above 140Âº F.,38,C,40.729116907942,-74.003539488084,4.3428571428571425,4.1875
